MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_4,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE,MINISTERE
2402530511,240,50025305,1,1,1CAP1 25305,1CAP1  AERONAUTIQUE OPTION AVIONIQUE,1/9/15,,3,O,23110025305,2311,3/30/20,1cap1 aeronautique option avionique,GH1,MENJ
2402530611,240,50025306,1,1,1CAP1 25306,1CAP1  AERONAUTIQUE OPTION SYSTEMES,1/9/15,,3,O,23110025306,2311,3/30/20,1cap1 aeronautique option systemes,GH1,MENJ
2402530711,240,50025307,1,1,1CAP1 25307,1CAP1  AERONAUTIQUE OPTION STRUCTURES,1/9/15,,3,O,23110025307,2311,3/30/20,1cap1 aeronautique option structures,GH1,MENJ
2402542111,240,50025421,1,1,1CAP1 25421,1CAP1 MISE EN FORME DES MATERIAUX,1/9/95,,3,O,23110025421,2311,3/30/20,1cap1 mise en forme des materiaux,GH1 P,MENJ
2402542511,240,50025425,1,1,1CAP1 25425,1CAP1 OUTILLAGE EN MOULES METALLIQUE,1/9/95,,3,O,23110025425,2311,3/30/20,1cap1 outillages en moules metalliques,GH1 P,MENJ
2402543211,240,50025432,1,1,1CAP1 25432,1CAP1  CONSTRUCTION DES CARROSSERIES,1/9/08,,3,O,23110025432,2311,3/30/20,1cap1 construction des carrosseries,GH1,MENJ
2402543311,240,50025433,1,1,1CAP1 25433,1CAP1  PEINTURE EN CARROSSERIE,1/9/08,8/31/25,3,O,23110025433,2311,4/8/23,1cap1 peinture en carrosserie,GH1,MENJ
2402543411,240,50025434,1,1,1CAP1 25434,1CAP1  REPARATION DES CARROSSERIES,1/9/08,8/31/25,3,O,23110025434,2311,4/8/23,1cap1 reparation des carrosseries,GH1,MENJ
2402543611,240,50025436,1,1,1CAP1 25436,1CAP1  FERRONNIER D'ART,1/9/16,,3,O,23110025436,2311,3/30/20,1cap1 ferronnier d'art,GH1,MENJ
2402543711,240,50025437,1,1,1CAP1 25437,1CAP1  REAL.IND.CHAUD.SOUD. OP.A CHAUDR.,1/9/18,,3,O,23110025437,2311,3/30/20,1cap1 realisations industrielles option A chaudronnerie,GH1,MENJ
2402543811,240,50025438,1,1,1CAP1 25438,1CAP1  REAL.IND.CHAUD.SOUD. OP.B SOUDAGE,1/9/18,,3,O,23110025438,2311,3/30/20,1cap1 realisations industrielles option B soudage,GH1,MENJ
2402543911,240,50025439,1,1,1CAP1 25439,1CAP1  METALLIER,1/9/22,,3,O,23110025439,2311,4/26/23,1cap1 metallier,,MENJ
2402544011,240,50025440,1,1,1CAP1 25440,1CAP1  CARROSSIER AUTOMOBILE,1/9/24,,3,O,23110025440,2311,4/26/23,1cap1 carrossier automobile,,MENJ
2402544111,240,50025441,1,1,1CAP1 25441,1CAP1  PEINTRE AUTOMOBILE,1/9/24,,3,O,23110025441,2311,4/26/23,1cap1 peintre automobile,,MENJ
2402552111,240,50025521,1,1,1CAP1 25521,1CAP1  METIERS ENSEIGNE SIGNALETIQUE,1/9/01,,3,O,23110025521,2311,3/30/20,1cap1 metiers de l'enseigne et de la signaletique,GH2,MENJ
2402552411,240,50025524,1,1,1CAP1 25524,1CAP1  ELECTRICIEN,1/9/19,,3,O,23110025524,2311,3/30/20,1cap1 electricien,GH2,MENJ
2403110711,240,50031107,1,1,1CAP1 31107,1CAP1 EMBALLEUR PROFESSIONNEL,1/9/95,,3,O,23110031107,2311,3/30/20,1cap1 emballeur professionnel,GH1 P,MENJ
2403111411,240,50031114,1,1,1CAP1 31114,1CAP1  AGT ACCUEIL CONDTE ROUT.TR.VOYAG.,1/9/99,8/31/25,3,O,23110031114,2311,4/8/23,1cap1 agent d'accueil et de conduite routiere - transport de voyageurs,GH3,MENJ
2403111711,240,50031117,1,1,1CAP1 31117,1CAP1  CONDUCTEUR ROUTIER MARCHANDISES,1/9/08,,3,O,23110031117,2311,3/30/20,"1cap1 conducteur routier ""marchandises""",GH1,MENJ
2403111811,240,50031118,1,1,1CAP1 31118,1CAP1  CONDUCTEUR LIVREUR MARCHANDISES,1/9/11,,3,O,23110031118,2311,3/30/20,1cap1 conducteur livreur de marchandises,GH1,MENJ
2403111911,240,50031119,1,1,1CAP1 31119,1CAP1  DEMENAGEUR VEHIC.UTILITAIRE LEGER,1/9/11,,3,O,23110031119,2311,3/30/20,1cap1 demenageur sur vehicule utilitaire leger,GH1,MENJ
2403112111,240,50031121,1,1,1CAP1 31121,1CAP1  TRANSPORT FLUVIAL,1/9/12,,3,O,23110031121,2311,3/30/20,1cap1 transport fluvial,GH1,MENJ
2403112211,240,50031122,1,1,1CAP1 31122,1CAP1  OPERATEUR/OPERATRICE LOGISTIQUE,1/9/16,,3,O,23110031122,2311,3/30/20,1cap1 operateur/operatrice logistique,GH3,MENJ
2403112311,240,50031123,1,1,1CAP1 31123,1CAP1  OPER.SERV. RELAT.CLIENT LIVRAISON,1/9/17,,3,O,23110031123,2311,4/26/23,1cap1 operateur/operatrice de service-relation client et livraison,GH3,MENJ
2403112411,240,50031124,1,1,1CAP1 31124,1CAP1  COND.AGENT D'ACC. AUTOBUS AUTOCAR,1/9/23,,3,O,23110031124,2311,4/26/23,1cap1 conducteur agent d'accueil en autobus et autocar,Ouverture en avance d'un an,MENJ
2403122111,240,50031221,1,1,1CAP1 31221,1CAP1  POISSONNIER ECAILLER,1/9/08,,3,O,23110031221,2311,3/30/20,1cap1 poissonnier ecailler,GH3,MENJ
2403122211,240,50031222,1,1,1CAP1 31222,1CAP1  PRIMEUR,1/9/19,,3,O,23110031222,2311,4/26/23,1cap1 primeur,GH3,MENJ
2403122311,240,50031223,1,1,1CAP1 31223,1CAP1  FLEURISTE,1/9/19,,3,O,23110031223,2311,3/30/20,1cap1 fleuriste,GH3,MENJ
2403122411,240,50031224,1,1,1CAP1 31224,1CAP1  EQUIPIER POLYVALENT DU COMMERCE,1/9/21,,3,O,23110031224,2311,3/30/20,1cap1 equipier polyvalent du commerce,,MENJ
2403222011,240,50032220,1,1,1CAP1 32220,1CAP1 METIERS DE LA GRAVURE : ORNEMENT.,1/9/95,,3,O,23110032220,2311,3/30/20,1cap1 metiers de la gravure option A : gravure d'ornementation,GH1 P,MENJ
2403222111,240,50032221,1,1,1CAP1 32221,1CAP1 METIERS DE LA GRAVURE : IMPRESS.,1/9/95,,3,O,23110032221,2311,3/30/20,1cap1 metiers de la gravure option B : gravure d'impression,GH1 P,MENJ
2403222211,240,50032222,1,1,1CAP1 32222,1CAP1 METIERS DE LA GRAVURE : MODELE,1/9/95,,3,O,23110032222,2311,3/30/20,1cap1 metiers de la gravure option C : gravure en modele,GH1 P,MENJ
2403222311,240,50032223,1,1,1CAP1 32223,1CAP1 MET.GRAVURE :MARQUAGE POINCONNAGE,1/9/95,,3,O,23110032223,2311,3/30/20,1cap1 metiers de la gravure option D : marquage poinconnage,GH1 P,MENJ
2403222511,240,50032225,1,1,1CAP1 32225,1CAP1  SERIGRAPHIE INDUSTRIELLE,1/9/99,,3,O,23110032225,2311,3/30/20,1cap1 serigraphie industrielle,GH1 P,MENJ
2403222711,240,50032227,1,1,1CAP1 32227,1CAP1  SIGNALETIQUE ET DECORS GRAPHIQUES,1/9/18,,3,O,23110032227,2311,3/30/20,1cap1 signaletique et decors graphiques,GH1,MENJ
2403222811,240,50032228,1,1,1CAP1 32228,1CAP1  ARTS DE LA RELIURE,1/9/18,,3,O,23110032228,2311,3/30/20,1cap1 arts de la reliure,GH1,MENJ
2403230611,240,50032306,1,1,1CAP1 32306,1CAP1 MONTEUR EN CHAPITEAUX,1/9/95,,3,O,23110032306,2311,3/30/20,1cap1 monteur en chapiteaux,GH1 P,MENJ
2403230711,240,50032307,1,1,1CAP1 32307,1CAP1 ACCESSOIRISTE REALISATEUR,1/9/95,,3,O,23110032307,2311,3/30/20,1cap1 accessoiriste realisateur,GH1 P,MENJ
2403230811,240,50032308,1,1,1CAP1 32308,1CAP1 ACCORDEUR DE PIANOS,1/9/95,,3,O,23110032308,2311,3/30/20,1cap1 accordeur de piano,GH1 P,MENJ
2403231011,240,50032310,1,1,1CAP1 32310,1CAP1  ASS.TECH.INSTR.MUSIQ. : ACCORDEON,1/9/02,,3,O,23110032310,2311,3/30/20,1cap1 assistant technique en instruments de musique option accordeon,GH1,MENJ
2403231111,240,50032311,1,1,1CAP1 32311,1CAP1  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT,1/9/02,,3,O,23110032311,2311,3/30/20,1cap1 assistant technique instruments musique opt. instruments a vent,GH1,MENJ
2403231211,240,50032312,1,1,1CAP1 32312,1CAP1  ASS.TECH.INSTR.MUSIQ. : PIANO,1/9/02,,3,O,23110032312,2311,3/30/20,1cap1 assistant technique en instruments de musique option piano,GH1,MENJ
2403231311,240,50032313,1,1,1CAP1 32313,1CAP1  ASS.TECH.INSTR.MUSIQ. : GUITARE,1/9/02,,3,O,23110032313,2311,3/30/20,1cap1 assistant technique en instruments de musique option guitare,GH1,MENJ
2403300211,240,50033002,1,1,1CAP1 33002,1CAP1  AGENT ACCOMPAGNANT AU GRAND AGE,1/9/24,,3,O,23110033002,2311,4/26/23,1cap1 agent accompagnant au grand age,,MENJ
2403310611,240,50033106,1,1,1CAP1 33106,1CAP1 OPER.APPAR.ORTH.-SP.ORTHOPROTHESE,1/9/95,,3,O,23110033106,2311,4/7/23,1cap1 operateur en appareillage orthopedique-specialite orthoprothese,GH1 P. RS 2023 : modification des libelles du MEF,MENJ
2403310711,240,50033107,1,1,1CAP1 33107,1CAP1 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,1/9/95,,3,O,23110033107,2311,4/7/23,1cap1 operateur en appareillage orthopedique-specialite podo-orthese,GH1 P. RS 2023 : modification des libelles du MEF,MENJ
2403320111,240,50033201,1,1,1CAP1 33201,1CAP1 DEVLPT: ACT.FAMIL.ARTIS.TOUR.-TOM,1/9/96,,3,O,23110033201,2311,4/26/23,1cap1 developpement activites familiales artisanales touristiques TOM,,MENJ
2403320511,240,50033205,1,1,1CAP1 33205,1CAP1  ACCOMPAG. EDUCATIF PETITE ENFANCE,1/9/21,,3,O,23110033205,2311,4/26/23,1cap1 accompagnant educatif petite enfance,,MENJ
2403341111,240,50033411,1,1,1CAP1 33411,1CAP1  ASS. TECH. MILIEUX FAMIL.COLLECT.,1/9/06,8/31/24,3,O,23110033411,2311,4/7/23,1cap1 assistant(e) technique en milieux familial et collectif,GH3,MENJ
2403341211,240,50033412,1,1,1CAP1 33412,1CAP1  COMMER.SERV.HOTEL-CAFE-RESTAURANT,1/9/18,,3,O,23110033412,2311,3/30/20,1cap1 commercialisation et services en hotel-cafe-restaurant,GH2,MENJ
2403350111,240,50033501,1,1,1CAP1 33501,1CAP1 METIERS DU FOOTBALL,1/9/95,,3,O,23110033501,2311,3/30/20,1cap1 metiers du football,GH1 P,MENJ
2403361511,240,50033615,1,1,1CAP1 33615,1CAP1  ESTHETIQUE COSMETIQUE PARFUMERIE,1/9/19,,3,O,23110033615,2311,3/30/20,1cap1 esthetique cosmetique parfumerie,GH1,MENJ
2403361611,240,50033616,1,1,1CAP1 33616,1CAP1  METIERS DE LA COIFFURE,1/9/20,,3,O,23110033616,2311,3/30/20,1cap1 metiers de la coiffure,,MENJ
2403361711,240,50033617,1,1,1CAP1 33617,1CAP1  TAXIDERMISTE,1/9/20,,3,O,23110033617,2311,4/26/23,1cap1 taxidermiste,,MENJ
2403400211,240,50034002,1,1,1CAP1 34002,1CAP1  AGT PREVENTION MEDIATION,1/9/99,,3,O,23110034002,2311,3/30/20,1cap1 agent de prevention et de mediation,GH3,MENJ
2403430111,240,50034301,1,1,1CAP1 34301,1CAP1 AGENT DE LA QUALITE DE L'EAU,1/9/95,,3,O,23110034301,2311,3/30/20,1cap1 agent de la qualite de l'eau,GH2 PA,MENJ
2403430311,240,50034303,1,1,1CAP1 34303,1CAP1 ASSAINISMT COLLECT.DECHETS LIQUID,1/9/95,,3,O,23110034303,2311,3/30/20,1cap1 agent d'assainissement et de collecte dechets liquides speciaux,GH1 P,MENJ
2403430711,240,50034307,1,1,1CAP1 34307,1CAP1  AGENT DE PROPRETE ET D'HYGIENE,1/9/15,,3,O,23110034307,2311,3/30/20,1cap1 agent de proprete et d'hygiene,GH2,MENJ
2403440411,240,50034404,1,1,1CAP1 34404,1CAP1  GARDIEN D'IMMEUBLE,1/9/10,,3,O,23110034404,2311,3/30/20,1cap1 gardien d'immeuble,GH1,MENJ
2403440511,240,50034405,1,1,1CAP1 34405,1CAP1  AGENT DE SECURITE,1/9/11,,3,O,23110034405,2311,3/30/20,1cap1 agent de securite,GH1,MENJ
2412000621,241,50020006,2,1,1CAP2 20006,1CAP2  PRODUCTION,1/9/17,,3,O,23210020006,2321,3/28/17,1cap2 1ERE annee de CAP production,,MENJ
2412010121,241,50020101,2,1,1CAP2 20101,1CAP2  CONDUCT. INSTALLATIONS PRODUCTION,1/9/12,,3,O,23210020101,2321,1/23/19,1cap2 conducteur d'installations de production,GH1,MENJ
2412100221,241,50021002,2,1,1CAP2 21002,1CAP2 DEVELPT: GEST.PTE EXPL.RURAL -TOM,1/9/96,,3,O,23210021002,2321,4/26/23,1cap2 develop. option : gestion de la petite exploitation rurale TOM,,MENJ
2412120321,241,50021203,2,1,1CAP2 21203,1CAP2  CONCHYLICULTURE,1/9/18,,3,O,23210021203,2321,1/22/19,1cap2 conchyliculture,,MER
2412130321,241,50021303,2,1,1CAP2 21303,1CAP2 DEVELPT: GEST. MILIEU MARIN -TOM,1/9/96,,3,O,23210021303,2321,4/26/23,1cap2 developpent option : gestion et entretien en milieu marin TOM,,MENJ
2412130521,241,50021305,2,1,1CAP2 21305,1CAP2 MAREYAGE,1/9/95,,3,O,23210021305,2321,1/23/19,1cap2 mareyage,GH1 P,MENJ
2412130821,241,50021308,2,1,1CAP2 21308,1CAP2  MARITIME,1/9/19,,3,O,23210021308,2321,8/5/19,1cap2 maritime,,MER
2412200221,241,50022002,2,1,1CAP2 22002,1CAP2 EMPLOYE TECHNIQUE DE LABORATOIRE,1/9/92,,3,O,23210022002,2321,1/23/19,1cap2 employe technique de laboratoire,GH1 P,MENJ
2412200521,241,50022005,2,1,1CAP2 22005,1CAP2  PROPR.ENVIR.URBAIN-COLLEC.RECYCL,1/9/15,,3,O,23210022005,2321,1/23/19,1cap2 proprete de l'environnement urbain - collecte et recyclage,GH3,MENJ
2412213021,241,50022130,2,1,1CAP2 22130,1CAP2  CHARCUTIER-TRAITEUR,1/9/00,,3,O,23210022130,2321,1/23/19,1cap2 charcutier-traiteur,GH3 P,MENJ
2412213321,241,50022133,2,1,1CAP2 22133,1CAP2  CHOCOLATIER CONFISEUR,1/9/03,,3,O,23210022133,2321,1/23/19,1cap2 chocolatier confiseur,GH2,MENJ
2412213721,241,50022137,2,1,1CAP2 22137,1CAP2  BOULANGER,1/9/14,,3,O,23210022137,2321,1/23/19,1cap2 boulanger,GH3,MENJ
2412213821,241,50022138,2,1,1CAP2 22138,1CAP2  GLACIER-FABRICANT,1/9/14,,3,O,23210022138,2321,1/23/19,1cap2 glacier-fabricant,GH3,MENJ
2412213921,241,50022139,2,1,1CAP2 22139,1CAP2  CUISINE,1/9/16,,3,O,23210022139,2321,1/23/19,1cap2 cuisine,GH2,MENJ
2412214021,241,50022140,2,1,1CAP2 22140,1CAP2  CREMIER-FROMAGER,1/9/18,,3,O,23210022140,2321,4/26/23,1cap2 cremier-fromager,GH2,MENJ
2412214121,241,50022141,2,1,1CAP2 22141,1CAP2  PATISSIER,1/9/19,,3,O,23210022141,2321,5/10/19,1cap2 patissier,,MENJ
2412214221,241,50022142,2,1,1CAP2 22142,1CAP2  PROD.SERV.REST. (RAPID-COLL-CAFE),1/9/20,,3,O,23210022142,2321,3/12/20,1cap2 production/service en restauration rapide- collective- cafeteria,,MENJ
2412214321,241,50022143,2,1,1CAP2 22143,1CAP2  BOUCHER,1/9/23,,3,O,23210022143,2321,4/26/23,1cap2 boucher,,MENJ
2412220121,241,50022201,2,1,1CAP2 22201,1CAP2 INDUSTRIES CHIMIQUES,1/9/92,,3,O,23210022201,2321,1/23/19,1cap2 industries chimiques,GH2 PA,MENJ
2412232421,241,50022324,2,1,1CAP2 22324,1CAP2 MOULEUR NOYAUTEUR: CUIVRE BRONZE,1/9/92,,3,O,23210022324,2321,1/23/19,1cap2 mouleur noyauteur : cuivre et bronze,GH1 P,MENJ
2412233221,241,50022332,2,1,1CAP2 22332,1CAP2 DOREUR A LA FEUILLE ORNEMANISTE,1/9/92,,3,O,23210022332,2321,1/23/19,1cap2 doreur a la feuille ornemaniste,GH1 P,MENJ
2412233921,241,50022339,2,1,1CAP2 22339,1CAP2 LAPIDAIRE OP_A : DIAMANT,1/9/92,,3,O,23210022339,2321,1/23/19,1cap2 lapidaire option A : diamant,GH1 P,MENJ
2412234021,241,50022340,2,1,1CAP2 22340,1CAP2 ORFEVRE OP_A : MONTEUR ORFEVRERIE,1/9/92,,3,O,23210022340,2321,1/23/19,1cap2 orfevre option A : monteur en orfevrerie,GH1 P,MENJ
2412234121,241,50022341,2,1,1CAP2 22341,1CAP2 ORFEVRE OP_B : TOURN.REPOUSSEUR,1/9/92,,3,O,23210022341,2321,1/23/19,1cap2 orfevre option B : tourneur repousseur en orfevrerie,GH1 P,MENJ
2412234221,241,50022342,2,1,1CAP2 22342,1CAP2 ORFEVRE OP_C : POLISSEUR AVIVEUR,1/9/92,,3,O,23210022342,2321,1/23/19,1cap2 orfevre option C : polisseur aviveur en orfevrerie,GH1 P,MENJ
2412234321,241,50022343,2,1,1CAP2 22343,1CAP2 LAPIDAIRE OP_B : PIERRES DE COUL.,1/9/92,,3,O,23210022343,2321,1/23/19,1cap2 lapidaire option B : pierres de couleur,GH1 P,MENJ
2412234921,241,50022349,2,1,1CAP2 22349,1CAP2 BRONZIER OP_A: MONTEUR EN BRONZE,1/9/92,,3,O,23210022349,2321,1/23/19,1cap2 bronzier option A : monteur en bronze,GH1 P,MENJ
2412235021,241,50022350,2,1,1CAP2 22350,1CAP2 BRONZIER OP_B: CISELEUR SUR BRONZ,1/9/92,,3,O,23210022350,2321,1/23/19,1cap2 bronzier option B : ciseleur sur bronze,GH1 P,MENJ
2412235121,241,50022351,2,1,1CAP2 22351,1CAP2 BRONZIER OP_C: TOURNEUR SUR BRONZ,1/9/92,,3,O,23210022351,2321,1/23/19,1cap2 bronzier option C : tourneur sur bronze,GH1 P,MENJ
2412235321,241,50022353,2,1,1CAP2 22353,1CAP2 EMAILLEUR D'ART SUR METAUX,1/9/92,,3,O,23210022353,2321,1/23/19,1cap2 emailleur d'art sur metaux,GH1 P,MENJ
2412235421,241,50022354,2,1,1CAP2 22354,1CAP2 ORFEVRE OP_D : PLANEUR EN ORFEVR.,1/9/92,,3,O,23210022354,2321,1/23/19,1cap2 orfevre option D : planeur en orfevrerie,GH1 P,MENJ
2412236021,241,50022360,2,1,1CAP2 22360,1CAP2  METIERS DE LA FONDERIE,1/9/07,,3,O,23210022360,2321,1/23/19,1cap2 metiers de la fonderie,GH2,MENJ
2412236121,241,50022361,2,1,1CAP2 22361,1CAP2  ART TEC. BIJ. JOAILL.OP.BIJ.JOAIL,1/9/08,,3,O,23210022361,2321,1/23/19,1cap2 art et techniques bijouterie-joaillerie op. bijouterie-joaillerie,GH1,MENJ
2412236221,241,50022362,2,1,1CAP2 22362,1CAP2  ART TEC BIJ.JOAILL.OP.BIJ.SERTIS.,1/9/08,,3,O,23210022362,2321,1/23/19,1cap2 art et techniques bijouterie-joaillerie op. bijouterie-sertissage,GH1,MENJ
2412236321,241,50022363,2,1,1CAP2 22363,1CAP2  ART TEC BIJ.JOAILL.OP.POLIS.FINI.,1/9/08,,3,O,23210022363,2321,4/26/23,1cap2 art et techniques bijouterie-joaillerie option polissage-finition,GH1,MENJ
2412241921,241,50022419,2,1,1CAP2 22419,1CAP2 FABRIC.INDUSTRIEL.DES CERAMIQUES,1/9/92,,3,O,23210022419,2321,1/23/19,1cap2 fabrication industrielle des ceramiques,GH1 P,MENJ
2412242021,241,50022420,2,1,1CAP2 22420,1CAP2 MODELES ET MOULES CERAMIQUES,1/9/93,,3,O,23210022420,2321,1/23/19,1cap2 modeles et moules ceramiques,GH1 P,MENJ
2412242121,241,50022421,2,1,1CAP2 22421,1CAP2 TOURNAGE EN CERAMIQUE,1/9/94,,3,O,23210022421,2321,1/23/19,1cap2 tournage en ceramique,GH1 P,MENJ
2412242221,241,50022422,2,1,1CAP2 22422,1CAP2 DECORATION EN CERAMIQUE,1/9/94,,3,O,23210022422,2321,1/23/19,1cap2 decoration en ceramique,GH1 P,MENJ
2412242521,241,50022425,2,1,1CAP2 22425,1CAP2 ARTS et TECH.VERRE: VITRAILLISTE,1/9/94,,3,O,23210022425,2321,1/23/19,1cap2 arts et techniques du verre option vitrailliste,GH1 P,MENJ
2412242721,241,50022427,2,1,1CAP2 22427,1CAP2 ARTS et TECH.VERRE: DECORATEUR,1/9/94,,3,O,23210022427,2321,1/23/19,1cap2 arts et techniques du verre option decorateur,GH1 P,MENJ
2412242821,241,50022428,2,1,1CAP2 22428,1CAP2  ARTS DU VERRE ET DU CRISTAL,1/9/09,,3,O,23210022428,2321,1/23/19,1cap2 arts du verre et du cristal,GH1,MENJ
2412242921,241,50022429,2,1,1CAP2 22429,1CAP2  SOUFFLEUR VERRE : ENS.LUMINEUSE,1/9/09,,3,O,23210022429,2321,1/23/19,1cap2 souffleur de verre option enseigne lumineuse,GH1,MENJ
2412243021,241,50022430,2,1,1CAP2 22430,1CAP2  SOUFFL.VERRE : VERRERIE SCIENT.,1/9/09,,3,O,23210022430,2321,1/23/19,1cap2 souffleur de verre option verrerie scientifique,GH1,MENJ
2412250521,241,50022505,2,1,1CAP2 22505,1CAP2 MISE EN OEUV.CAOUTCHOUCS et ELASTO,1/9/92,,3,O,23210022505,2321,1/23/19,1cap2 mise en oeuvre caoutchoucs et elastomeres thermoplastiques,,MENJ
2412250921,241,50022509,2,1,1CAP2 22509,1CAP2  PLASTURGIE,1/9/99,,3,O,23210022509,2321,1/23/19,1cap2 plasturgie,GH2,MENJ
2412251021,241,50022510,2,1,1CAP2 22510,1CAP2  COMPOSIT.PLASTIQ.CHAUDRONNES,1/9/01,,3,O,23210022510,2321,1/23/19,1cap2 composites- plastiques chaudronnes,GH3,MENJ
2412260921,241,50022609,2,1,1CAP2 22609,1CAP2 SCIERIES OP_B: AFFUTEUR SCIAGE,1/9/92,,3,O,23210022609,2321,1/23/19,1cap2 mecanicien conducteur scieries et industries mecaniques du bois,GH1 P,MENJ
2412271421,241,50022714,2,1,1CAP2 22714,1CAP2  INSTALL. FROID CONDITIONN. D'AIR,1/9/15,,3,O,23210022714,2321,1/23/19,1cap2 installateur en froid et conditionnement d'air,GH1,MENJ
2412271521,241,50022715,2,1,1CAP2 22715,1CAP2  MONTEUR INSTALLATIONS THERMIQUES,1/9/18,,3,O,23210022715,2321,4/26/23,1cap2 monteur en installations thermiques,GH2,MENJ
2412300521,241,50023005,2,1,1CAP2 23005,1CAP2  MONTEUR STRUCTURES MOBILES,1/9/97,,3,O,23210023005,2321,1/23/19,1cap2 monteur de structures mobiles,GH1 P,MENJ
2412300621,241,50023006,2,1,1CAP2 23006,1CAP2  INTERVENT. MAINTENANCE.TECHN.BAT.,1/9/21,,3,O,23210023006,2321,4/26/23,1cap2 intervention en maintenance technique des batiments,,MENJ
2412311921,241,50023119,2,1,1CAP2 23119,1CAP2  CONSTR. RESEAUX CANALISATIONS TP,1/9/19,,3,O,23210023119,2321,5/10/19,1cap2 constructeur de reseaux de canalisations de travaux publics,,MENJ
2412312021,241,50023120,2,1,1CAP2 23120,1CAP2  CONSTR. ROUT. ET  AMENAGT URB.,1/9/21,,3,O,23210023120,2321,4/26/23,1cap2 constructeur de routes et  d'amenagements urbains,,MENJ
2412312121,241,50023121,2,1,1CAP2 23121,1CAP2  COND.ENGINS TVX PUBLICSetCARRIERES,1/9/23,,3,O,23210023121,2321,4/26/23,1cap2 conducteur d'engins de travaux publics et carrieres,,MENJ
2412321221,241,50023212,2,1,1CAP2 23212,1CAP2 DEVELPT: CONST.ENTRET.BATIMT -TOM,1/9/96,,3,O,23210023212,2321,4/26/23,1cap2 developpement option : construction entretien batiment TOM,,MENJ
2412322021,241,50023220,2,1,1CAP2 23220,1CAP2  TAILLEUR DE PIERRE,1/9/13,,3,O,23210023220,2321,1/23/19,1cap2 tailleur de pierre,GH2,MENJ
2412322121,241,50023221,2,1,1CAP2 23221,1CAP2  MARBRIER BATIMENT ET DECORATION,1/9/13,,3,O,23210023221,2321,1/23/19,1cap2 marbrier du batiment et de la decoration,GH2,MENJ
2412322221,241,50023222,2,1,1CAP2 23222,1CAP2  CONSTRUCTEUR OUVRAGES BETON ARME,1/9/19,,3,O,23210023222,2321,5/10/19,1cap2 constructeur d'ouvrages en beton arme,,MENJ
2412322321,241,50023223,2,1,1CAP2 23223,1CAP2  COUVREUR,1/9/21,,3,O,23210023223,2321,4/26/23,1cap2 couvreur,,MENJ
2412322421,241,50023224,2,1,1CAP2 23224,1CAP2  MACON,1/9/21,,3,O,23210023224,2321,4/26/23,1cap2 macon,,MENJ
2412331121,241,50023311,2,1,1CAP2 23311,1CAP2 STAFFEUR ORNEMANISTE,1/9/92,,3,O,23210023311,2321,1/23/19,1cap2 staffeur ornemaniste,GH1 P,MENJ
2412332421,241,50023324,2,1,1CAP2 23324,1CAP2  MONTEUR INSTALLATIONS SANITAIRES,1/9/18,,3,O,23210023324,2321,1/23/19,1cap2 monteur en installations sanitaires,GH2,MENJ
2412332521,241,50023325,2,1,1CAP2 23325,1CAP2  CARRELEUR MOSAISTE,1/9/19,,3,O,23210023325,2321,5/9/19,1cap2 carreleur mosaiste,,MENJ
2412332621,241,50023326,2,1,1CAP2 23326,1CAP2  METIERS PLATRE ET ISOLATION,1/9/19,,3,O,23210023326,2321,5/10/19,1cap2 metiers du platre et de l'isolation,,MENJ
2412332721,241,50023327,2,1,1CAP2 23327,1CAP2  PEINTRE APPLICATEUR REVETEMENTS,1/9/19,,3,O,23210023327,2321,5/10/19,1cap2 peintre applicateur de revetements,,MENJ
2412332821,241,50023328,2,1,1CAP2 23328,1CAP2  ETANCHEUR BATIMENT ET TVX PUBLICS,1/9/23,,3,O,23210023328,2321,4/26/23,1cap2 etancheur du batiment et des travaux publics,,MENJ
2412332921,241,50023329,2,1,1CAP2 23329,1CAP2  MENUISIER ALUMINIUM-VERRE,1/9/23,,3,O,23210023329,2321,4/26/23,1cap2 menuisier aluminium-verre,,MENJ
2412341121,241,50023411,2,1,1CAP2 23411,1CAP2 MENUISIER EN SIEGES,1/9/92,,3,O,23210023411,2321,1/23/19,1cap2 menuisier en sieges,GH1 P,MENJ
2412342021,241,50023420,2,1,1CAP2 23420,1CAP2 CANNAGE ET PAILLAGE AMEUBLEMENT,1/9/92,,3,O,23210023420,2321,1/23/19,1cap2 cannage et paillage en ameublement,GH1 P,MENJ
2412342721,241,50023427,2,1,1CAP2 23427,1CAP2 OUVRIER ARCHETIER,1/9/92,,3,O,23210023427,2321,1/23/19,1cap2 ouvrier archetier,GH1 P,MENJ
2412343021,241,50023430,2,1,1CAP2 23430,1CAP2 ARTS BOIS OP_A: SCULPTEUR ORNEMA.,1/9/92,,3,O,23210023430,2321,1/23/19,1cap2 arts du bois option A : sculpteur ornemaniste,GH1 P,MENJ
