MEF,MEF_STAT_11,MEF_STAT_4,DISPOSITIF_FORMATION,LIBELLE_LONG,BOP,FORFAIT JOURNALIER,PLAFOND MAX
2472530532,23820025305,2382,247,1ERPRO AVIATION GENERALE,MENJ,15,600
2472530533,23830025305,2383,247,TLEPRO AVIATION GENERALE,MENJ,20,800
2472530731,23810025307,2381,247,2NDPRO MET. DE L'AERONAUTIQUE 2NDE COMM.,MENJ,10,300
2472540632,23820025406,2382,247,1ERPRO OUVRAGES DU BATIMENT METALLERIE,MENJ,15,600
2472540633,23830025406,2383,247,TLEPRO OUVRAGES DU BATIMENT METALLERIE,MENJ,20,800
2472540832,23820025408,2382,247,1ERPRO REPARATION DES CARROSSERIES,MENJ,15,600
2472540833,23830025408,2383,247,TLEPRO REPARATION DES CARROSSERIES,MENJ,20,800
2472541031,23810025410,2381,247,2NDPRO CONSTRUCTION DES CARROSSERIES,MENJ,10,300
2472541032,23820025410,2382,247,1ERPRO CONSTRUCTION DES CARROSSERIES,MENJ,15,600
2472541033,23830025410,2383,247,TLEPRO CONSTRUCTION DES CARROSSERIES,MENJ,20,800
2472541132,23820025411,2382,247,1ERPRO TECH.CHAUDRONNERIE INDUSTRIELLE,MENJ,15,600
2472541133,23830025411,2383,247,TLEPRO TECH.CHAUDRONNERIE INDUSTRIELLE,MENJ,20,800
2472541231,23810025412,2381,247,2NDPRO CARROSSIER PEINTRE AUTOMOBILE,MENJ,10,300
2472541232,23820025412,2382,247,1ERPRO CARROSSIER PEINTRE AUTOMOBILE,MENJ,15,600
2472541233,23830025412,2383,247,TLEPRO CARROSSIER PEINTRE AUTOMOBILE,MENJ,20,800
2472551032,23820025510,2382,247,1ERPRO METIERS ELECT. ENVIRON. CONNECTES,MENJ,15,600
2472551033,23830025510,2383,247,TLEPRO METIERS ELECT. ENVIRON. CONNECTES,MENJ,20,800
2472551332,23820025513,2382,247,1ERPRO SYST.NUM.OPT.A SURETE SECURITE,MENJ,15,600
2472551333,23830025513,2383,247,TLEPRO SYST.NUM.OPT.A SURETE SECURITE,MENJ,20,800
2472551432,23820025514,2382,247,1ERPRO SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.,MENJ,15,600
2472551433,23830025514,2383,247,TLEPRO SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.,MENJ,20,800
2472551532,23820025515,2382,247,1ERPRO SYST.NUM.OPT.C RES.INF.SYST.COMM.,MENJ,15,600
2472551533,23830025515,2383,247,TLEPRO SYST.NUM.OPT.C RES.INF.SYST.COMM.,MENJ,20,800
2472551732,23820025517,2382,247,1ERPRO MET.FROID & ENERGIES RENOUVEL.,MENJ,15,600
2472551733,23830025517,2383,247,TLEPRO MET.FROID & ENERGIES RENOUVEL.,MENJ,20,800
2472551831,23810025518,2381,247,2NDPRO OPTIQ.PHOTON.:TECHNOLOG. LUMIERE,MENJ,10,300
2472551832,23820025518,2382,247,1ERPRO OPTIQ.PHOTON.:TECHNOLOG. LUMIERE,MENJ,15,600
2472551833,23830025518,2383,247,TLEPRO OPTIQ.PHOTON.:TECHNOLOG. LUMIERE,MENJ,20,800
2472551932,23820025519,2382,247,1ERPRO CYBER.INFORM.&RESEAUX ELECTRON.,MENJ,15,600
2472551933,23830025519,2383,247,TLEPRO CYBER.INFORM.&RESEAUX ELECTRON.,MENJ,20,800
2473000231,23810030002,2381,247,2NDPRO SERVICES,MENJ,10,300
2473000331,23810030003,2381,247,"2NDPRO MET.GEST.ADM.,TRA.&LOG.2NDE COMM.",MENJ,10,300
2473000431,23810030004,2381,247,2NDPRO ASSISTANC.GEST.ORGANIS.ACTIVITES,MENJ,10,300
2473000432,23820030004,2382,247,1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES,MENJ,15,600
2473000433,23830030004,2383,247,TLEPRO ASSISTANC.GEST.ORGANIS.ACTIVITES,MENJ,20,800
2473110632,23820031106,2382,247,1ERPRO LOGISTIQUE (Nouveau),MENJ,15,600
2473110633,23830031106,2383,247,TLEPRO LOGISTIQUE (Nouveau),MENJ,20,800
2473110731,23810031107,2381,247,2NDPRO CONDUCT. TRANSP.ROUT.MARCHANDISES,MENJ,10,300
2473110732,23820031107,2382,247,1ERPRO CONDUCT. TRANSP.ROUT.MARCHANDISES,MENJ,15,600
2473110733,23830031107,2383,247,TLEPRO CONDUCT. TRANSP.ROUT.MARCHANDISES,MENJ,20,800
2473110931,23810031109,2381,247,2NDPRO TRANSPORT FLUVIAL,MENJ,10,300
2473110932,23820031109,2382,247,1ERPRO TRANSPORT FLUVIAL,MENJ,15,600
2473110933,23830031109,2383,247,TLEPRO TRANSPORT FLUVIAL,MENJ,20,800
2473111232,23820031112,2382,247,1ERPRO CGEM-COMMERCE/PLAIS.PRO OP.VOILE,MER,15,600
2473111233,23830031112,2383,247,TLEPRO CGEM-COMMERCE/PLAIS.PRO OP.VOILE,MER,20,800
2473111332,23820031113,2382,247,1ERPRO CGEM-COMMERCE/PLAIS.PRO OP.YACHT,MER,15,600
2473111333,23830031113,2383,247,TLEPRO CGEM-COMMERCE/PLAIS.PRO OP.YACHT,MER,20,800
2473111432,23820031114,2382,247,1ERPRO ORGANIS. TRANSPORT MARCHANDISES,MENJ,15,600
2473111433,23830031114,2383,247,TLEPRO ORGANIS. TRANSPORT MARCHANDISES,MENJ,20,800
2473120932,23820031209,2382,247,1ERPRO POISSONNIER-ECAILLER-TRAITEUR,MENJ,15,600
2473120933,23830031209,2383,247,TLEPRO POISSONNIER-ECAILLER-TRAITEUR,MENJ,20,800
2473121131,23810031211,2381,247,2NDPRO MET. RELATION CLIENT 2NDE COMMUNE,MENJ,10,300
2473121232,23820031212,2382,247,1ERPRO METIERS DE L'ACCUEIL,MENJ,15,600
2473121233,23830031212,2383,247,TLEPRO METIERS DE L'ACCUEIL,MENJ,20,800
2473121332,23820031213,2382,247,1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.,MENJ,15,600
2473121333,23830031213,2383,247,TLEPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.,MENJ,20,800
2473121432,23820031214,2382,247,1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.,MENJ,15,600
2473121433,23830031214,2383,247,TLEPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.,MENJ,20,800
2473220632,23820032206,2382,247,1ERPRO FACONNAGE PRODTS IMPRIMES ROUTAGE,MENJ,15,600
2473220633,23830032206,2383,247,TLEPRO FACONNAGE PRODTS IMPRIMES ROUTAGE,MENJ,20,800
2473220732,23820032207,2382,247,1ERPRO REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.,MENJ,15,600
2473220733,23830032207,2383,247,TLEPRO REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.,MENJ,20,800
2473220832,23820032208,2382,247,1ERPRO REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.,MENJ,15,600
2473220833,23830032208,2383,247,TLEPRO REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.,MENJ,20,800
2473221031,23810032210,2381,247,2NDPRO MET.INDUS.GRAPH.&COMM.2NDE COMM.,MENJ,10,300
2473230331,23810032303,2381,247,2NDPRO ART.& MET.ART:COM.VIS.VIS.PLURI-M,MENJ,10,300
2473230332,23820032303,2382,247,1ERPRO ART.& MET.ART:COM.VIS.VIS.PLURI-M,MENJ,15,600
2473230333,23830032303,2383,247,TLEPRO ART.& MET.ART:COM.VIS.VIS.PLURI-M,MENJ,20,800
2473230431,23810032304,2381,247,2NDPRO PHOTOGRAPHIE,MENJ,10,300
2473230432,23820032304,2382,247,1ERPRO PHOTOGRAPHIE,MENJ,15,600
2473230433,23830032304,2383,247,TLEPRO PHOTOGRAPHIE,MENJ,20,800
2473300333,23830033003,2383,247,TLEPRO ACC.SOINS-S.PERS. OPT.A DOMICILE,MENJ,20,800
2473300433,23830033004,2383,247,TLEPRO ACC.SOINS-S.PERS. OPT.EN STRUCTUR,MENJ,20,800
2473300631,23810033006,2381,247,2NDPRO ANIMAT. ENFANCE& PERSONNES AGEES,MENJ,10,300
2473300632,23820033006,2382,247,1ERPRO ANIMAT. ENFANCE& PERSONNES AGEES,MENJ,15,600
2473300633,23830033006,2383,247,TLEPRO ANIMAT. ENFANCE& PERSONNES AGEES,MENJ,20,800
2473300731,23810033007,2381,247,2NDPRO ACCOMP. SOINS-SERVICES PERSONNE,MENJ,10,300
2473300732,23820033007,2382,247,1ERPRO ACCOMP. SOINS-SERVICES PERSONNE,MENJ,15,600
2473300733,23830033007,2383,247,TLEPRO ACCOMP. SOINS-SERVICES PERSONNE,MENJ,20,800
2473310131,23810033101,2381,247,2NDPRO OPTIQUE LUNETTERIE,MENJ,10,300
2473310132,23820033101,2382,247,1ERPRO OPTIQUE LUNETTERIE,MENJ,15,600
2473310133,23830033101,2383,247,TLEPRO OPTIQUE LUNETTERIE,MENJ,20,800
2473310331,23810033103,2381,247,2NDPRO TECHNICIEN APPAREIL. ORTHOPEDIQUE,MENJ,10,300
2473310332,23820033103,2382,247,1ERPRO TECHNICIEN APPAREIL. ORTHOPEDIQUE,MENJ,15,600
2473310333,23830033103,2383,247,TLEPRO TECHNICIEN APPAREIL. ORTHOPEDIQUE,MENJ,20,800
2473310431,23810033104,2381,247,2NDPRO TECHNICIEN EN PROTHESE DENTAIRE,MENJ,10,300
2473310432,23820033104,2382,247,1ERPRO TECHNICIEN EN PROTHESE DENTAIRE,MENJ,15,600
2473310433,23830033104,2383,247,TLEPRO TECHNICIEN EN PROTHESE DENTAIRE,MENJ,20,800
2473340332,23820033403,2382,247,1ERPRO COMMERC. SERVICES EN RESTAURATION,MENJ,15,600
2473340333,23830033403,2383,247,TLEPRO COMMERC. SERVICES EN RESTAURATION,MENJ,20,800
2473340431,23810033404,2381,247,2NDPRO MET.HOTEL.-RESTAUR. 2NDE COMMUNE,MENJ,10,300
2473360231,23810033602,2381,247,2NDPRO PERRUQUIER POSTICHEUR,MENJ,10,300
2473360232,23820033602,2382,247,1ERPRO PERRUQUIER POSTICHEUR,MENJ,15,600
2473360233,23830033602,2383,247,TLEPRO PERRUQUIER POSTICHEUR,MENJ,20,800
2473360333,23830033603,2383,247,TLEPRO ESTHETIQUE COSMETIQUE PARFUMERIE,MENJ,20,800
2473360432,23820033604,2382,247,1ERPRO METIERS DE LA COIFFURE,MENJ,15,600
2473360433,23830033604,2383,247,TLEPRO METIERS DE LA COIFFURE,MENJ,20,800
2473360531,23810033605,2381,247,2NDPRO MET.BEAUTE&BIEN-ETRE 2NDE COMMUNE,MENJ,10,300
2473360632,23820033606,2382,247,1ERPRO ESTHETIQUE COSMETIQUE PARFUMERIE,MENJ,15,600
2473360633,23830033606,2383,247,TLEPRO ESTHETIQUE COSMETIQUE PARFUMERIE,MENJ,20,800
2473430331,23810034303,2381,247,2NDPRO GEST. POLLUTIONS PROTEC. ENVIRON.,MENJ,10,300
2473430332,23820034303,2382,247,1ERPRO GEST. POLLUTIONS PROTEC. ENVIRON.,MENJ,15,600
2473430333,23830034303,2383,247,TLEPRO GEST. POLLUTIONS PROTEC. ENVIRON.,MENJ,20,800
2473430431,23810034304,2381,247,2NDPRO HYGIENE PROPRETE STERILISATION,MENJ,10,300
2473430432,23820034304,2382,247,1ERPRO HYGIENE PROPRETE STERILISATION,MENJ,15,600
2473430433,23830034304,2383,247,TLEPRO HYGIENE PROPRETE STERILISATION,MENJ,20,800
2473430532,23820034305,2382,247,1ERPRO TECHN.D'INTERV.SUR INSTALL. NUCL.,MENJ,15,600
2473430533,23830034305,2383,247,TLEPRO TECHN.D'INTERV.SUR INSTALL. NUCL.,MENJ,20,800
2473440331,23810034403,2381,247,2NDPRO METIERS DE LA SECURITE,MENJ,10,300
2473440332,23820034403,2382,247,1ERPRO METIERS DE LA SECURITE,MENJ,15,600
2473440333,23830034403,2383,247,TLEPRO METIERS DE LA SECURITE,MENJ,20,800
2502231311,23B10022313,23B1,250,1BMA1 ARMURERIE,MENJ,20,800
2502231611,23B10022316,23B1,250,1BMA1  ART BIJOU OPT.BIJOUT. JOAILLERIE,MENJ,20,800
2502231711,23B10022317,23B1,250,1BMA1  ART BIJOU OPT.BIJOUT. SERTISSAGE,MENJ,20,800
2502231811,23B10022318,23B1,250,1BMA1  ART BIJOU OPT.BIJOUT.POLISS.FINIT,MENJ,20,800
2502231911,23B10022319,23B1,250,1BMA1  ORFEVRERIE OPT. MONTURE-TOURNURE,MENJ,20,800
2502240811,23B10022408,23B1,250,1BMA1  CERAMIQUE,MENJ,20,800
2502240911,23B10022409,23B1,250,1BMA1  VERRIER DECORATEUR,MENJ,20,800
2502241011,23B10022410,23B1,250,1BMA1  SOUFFLEUR DE VERRE,MENJ,20,800
2502320111,23B10023201,23B1,250,1BMA1  GRAVURE SUR PIERRE,MENJ,20,800
2502330111,23B10023301,23B1,250,1BMA1  VOLUMES:STAFF MATERIAUX ASSOCIES,MENJ,20,800
2502330411,23B10023304,23B1,250,1BMA1  ARTS GRAPHIQUES OP.A SIGNALETIQUE,MENJ,20,800
2502330511,23B10023305,23B1,250,1BMA1  ARTS GRAPHIQUES OP.B DECOR PEINT,MENJ,20,800
2502340911,23B10023409,23B1,250,1BMA1  TECHNC.FACTUR.INSTR.OP.ACCORDEON,MENJ,20,800
2502341011,23B10023410,23B1,250,1BMA1  TECHNC.FACTUR.INSTR.OP.GUITARE,MENJ,20,800
2502341111,23B10023411,23B1,250,1BMA1  TECHNC.FACTUR.INSTR.OP.PIANO,MENJ,20,800
2502341211,23B10023412,23B1,250,1BMA1  EBENISTE,MENJ,20,800
2502410611,23B10024106,23B1,250,1BMA1  ARTS TECH.TAPIS TAPISSERIE LISSE,MENJ,20,800
2502410711,23B10024107,23B1,250,1BMA1  ARTS DE LA DENTELLE OPT. FUSEAUX,MENJ,20,800
2502410811,23B10024108,23B1,250,1BMA1  ARTS DE LA DENTELLE OPT.AIGUILLES,MENJ,20,800
2502421011,23B10024210,23B1,250,1BMA1  BRODERIE,MENJ,20,800
2502510111,23B10025101,23B1,250,1BMA1  HORLOGERIE,MENJ,20,800
2502540111,23B10025401,23B1,250,1BMA1  TECHNC.FACTUR.INSTR.OP.INST.VENTS,MENJ,20,800
2502540211,23B10025402,23B1,250,1BMA1  FERRONNIER D'ART (BMA),MENJ,20,800
2503220711,23B10032207,23B1,250,1BMA1  ORFEVRERIE OPT. GRAVURES-CISELURE,MENJ,20,800
2503220811,23B10032208,23B1,250,1BMA1  ARTS DE LA RELIURE & DE LA DORURE,MENJ,20,800
2512231321,23C10022313,23C1,251,1BMA2 ARMURERIE,MENJ,15,600
2512231322,23C20022313,23C2,251,2BMA2 ARMURERIE,MENJ,20,800
2512231621,23C10022316,23C1,251,1BMA2  ART BIJOU OPT.BIJOUT. JOAILLERIE,MENJ,15,600
2512231622,23C20022316,23C2,251,2BMA2  ART BIJOU OPT.BIJOUT. JOAILLERIE,MENJ,20,800
2512231721,23C10022317,23C1,251,1BMA2  ART BIJOU OPT.BIJOUT. SERTISSAGE,MENJ,15,600
2512231722,23C20022317,23C2,251,2BMA2  ART BIJOU OPT.BIJOUT. SERTISSAGE,MENJ,20,800
2512231821,23C10022318,23C1,251,1BMA2  ART BIJOU OPT.BIJOUT.POLISS.FINIT,MENJ,15,600
2512231822,23C20022318,23C2,251,2BMA2  ART BIJOU OPT.BIJOUT.POLISS.FINIT,MENJ,20,800
2512231921,23C10022319,23C1,251,1BMA2  ORFEVRERIE OPT. MONTURE-TOURNURE,MENJ,15,600
2512231922,23C20022319,23C2,251,2BMA2  ORFEVRERIE OPT. MONTURE-TOURNURE,MENJ,20,800
2512240821,23C10022408,23C1,251,1BMA2  CERAMIQUE,MENJ,15,600
2512240822,23C20022408,23C2,251,2BMA2  CERAMIQUE,MENJ,20,800
2512240921,23C10022409,23C1,251,1BMA2  VERRIER DECORATEUR,MENJ,15,600
2512240922,23C20022409,23C2,251,2BMA2  VERRIER DECORATEUR,MENJ,20,800
2512241021,23C10022410,23C1,251,1BMA2  SOUFFLEUR DE VERRE,MENJ,15,600
2512241022,23C20022410,23C2,251,2BMA2  SOUFFLEUR DE VERRE,MENJ,20,800
2512320121,23C10023201,23C1,251,1BMA2  GRAVURE SUR PIERRE,MENJ,15,600
2512320122,23C20023201,23C2,251,2BMA2  GRAVURE SUR PIERRE,MENJ,20,800
2512330121,23C10023301,23C1,251,1BMA2  VOLUMES:STAFF MATERIAUX ASSOCIES,MENJ,15,600
2512330122,23C20023301,23C2,251,2BMA2  VOLUMES:STAFF MATERIAUX ASSOCIES,MENJ,20,800
2512330421,23C10023304,23C1,251,1BMA2  ARTS GRAPHIQUES OP.A SIGNALETIQUE,MENJ,15,600
2512330422,23C20023304,23C2,251,2BMA2  ARTS GRAPHIQUES OP.A SIGNALETIQUE,MENJ,20,800
2512330521,23C10023305,23C1,251,1BMA2  ARTS GRAPHIQUES OP.B DECOR PEINT,MENJ,15,600
2512330522,23C20023305,23C2,251,2BMA2  ARTS GRAPHIQUES OP.B DECOR PEINT,MENJ,20,800
2512340921,23C10023409,23C1,251,1BMA2  TECHNC.FACTUR.INSTR.OP.ACCORDEON,MENJ,15,600
2512340922,23C20023409,23C2,251,2BMA2  TECHNC.FACTUR.INSTR.OP.ACCORDEON,MENJ,20,800
2512341021,23C10023410,23C1,251,1BMA2  TECHNC.FACTUR.INSTR.OP.GUITARE,MENJ,15,600
2512341022,23C20023410,23C2,251,2BMA2  TECHNC.FACTUR.INSTR.OP.GUITARE,MENJ,20,800
2512341121,23C10023411,23C1,251,1BMA2  TECHNC.FACTUR.INSTR.OP.PIANO,MENJ,15,600
2512341122,23C20023411,23C2,251,2BMA2  TECHNC.FACTUR.INSTR.OP.PIANO,MENJ,20,800
2512341221,23C10023412,23C1,251,1BMA2  EBENISTE,MENJ,15,600
2512341222,23C20023412,23C2,251,2BMA2  EBENISTE,MENJ,20,800
2512410621,23C10024106,23C1,251,1BMA2  ARTS TECH.TAPIS TAPISSERIE LISSE,MENJ,15,600
2512410622,23C20024106,23C2,251,2BMA2  ARTS TECH.TAPIS TAPISSERIE LISSE,MENJ,20,800
2512410721,23C10024107,23C1,251,1BMA2  ARTS DE LA DENTELLE OPT. FUSEAUX,MENJ,15,600
2512410722,23C20024107,23C2,251,2BMA2  ARTS DE LA DENTELLE OPT. FUSEAUX,MENJ,20,800
2512410821,23C10024108,23C1,251,1BMA2  ARTS DE LA DENTELLE OPT.AIGUILLES,MENJ,15,600
2512410822,23C20024108,23C2,251,2BMA2  ARTS DE LA DENTELLE OPT.AIGUILLES,MENJ,20,800
2512421021,23C10024210,23C1,251,1BMA2  BRODERIE,MENJ,15,600
2512421022,23C20024210,23C2,251,2BMA2  BRODERIE,MENJ,20,800
2512510121,23C10025101,23C1,251,1BMA2  HORLOGERIE,MENJ,15,600
2512510122,23C20025101,23C2,251,2BMA2  HORLOGERIE,MENJ,20,800
2512540121,23C10025401,23C1,251,1BMA2  TECHNC.FACTUR.INSTR.OP.INST.VENTS,MENJ,15,600
2512540122,23C20025401,23C2,251,2BMA2  TECHNC.FACTUR.INSTR.OP.INST.VENTS,MENJ,20,800
2512540221,23C10025402,23C1,251,1BMA2  FERRONNIER D'ART (BMA),MENJ,15,600
2512540222,23C20025402,23C2,251,2BMA2  FERRONNIER D'ART (BMA),MENJ,20,800
2513220721,23C10032207,23C1,251,1BMA2  ORFEVRERIE OPT. GRAVURES-CISELURE,MENJ,15,600
2513220722,23C20032207,23C2,251,2BMA2  ORFEVRERIE OPT. GRAVURES-CISELURE,MENJ,20,800
2513220821,23C10032208,23C1,251,1BMA2  ARTS DE LA RELIURE & DE LA DORURE,MENJ,15,600
2513220822,23C20032208,23C2,251,2BMA2  ARTS DE LA RELIURE & DE LA DORURE,MENJ,20,800
2532200111,23910022001,2391,253,MC  AGT CONTROL.NON DESTRUCTIF (MC4),MENJ,20,1800
2532210311,23910022103,2391,253,MC  EMPLOYE TRAITEUR (MC3),MENJ,15,1350
2532210511,23910022105,2391,253,MC  CUISINIER DESSERTS RESTAU. (MC3),MENJ,15,1350
2532210711,23910022107,2391,253,MC     BOULANGERIE SPECIALISEE (MC3),MENJ,15,1350
2532210811,23910022108,2391,253,MC     PATISSERIE BOULANGERE (MC3),MENJ,15,1350
2532210911,23910022109,2391,253,MC     ART DE LA CUISINE ALLEGEE (MC3),MENJ,15,1350
2532211011,23910022110,2391,253,MC     PATIS.GLACE.CHOC.CONF.SPEC.(MC3),MENJ,15,1350
2532211111,23910022111,2391,253,MC     VENDEUR-CONSEIL ALIMENTATION(MC3),MENJ,15,1350
2532230411,23910022304,2391,253,MC     JOAILLERIE (MC3),MENJ,15,1350
2532230611,23910022306,2391,253,MC     ART DE LA DORURE A CHAUD,MENJ,20,1800
2532230711,23910022307,2391,253,MC     BIJOUX DE MODE (MC3),MENJ,15,1350
2532240511,23910022405,2391,253,MC  CONDUCT.MACHINES VERRERIE (MC3),MENJ,15,1350
2532270311,23910022703,2391,253,MC     TECHN.DES SERVICES ENERGIE (MC4),MENJ,20,1800
2532270411,23910022704,2391,253,MC    TECH.ENERG.RENOUV.A EN.ELECTRIQUE,MENJ,20,1800
2532270511,23910022705,2391,253,MC     TECH.ENERG.RENOUV.B EN.THERMIQUE,MENJ,20,1800
2532270611,23910022706,2391,253,MC     MAINT.EQUIP.THERM.INDIVID.(MC3),MENJ,15,1350
2532320411,23910023204,2391,253,MC     ZINGUEUR (MC3),MENJ,15,1350
2532330411,23910023304,2391,253,MC     PEINTURE DECORATION (MC4),MENJ,20,1800
2532330611,23910023306,2391,253,MC     VEND.CONS.PROD.TECH.HABITAT (MC4),MENJ,20,1800
2532330711,23910023307,2391,253,MC     PLATRIER (MC3),MENJ,15,1350
2532420111,23910024201,2391,253,MC  ESSAYAGE-RETOUCHE-VENTE (MC3),MENJ,15,1350
2532500211,23910025002,2391,253,MC     TECHNIC.ASCENSORIST. SERV.-MODERN,MENJ,20,1800
2532500311,23910025003,2391,253,MC MECATRONIQUE NAVALE (MC4),MENJ,20,1800
2532500411,23910025004,2391,253,MC     OPERAT.POLYV.INTERV.SUBAQUAT.,MENJ,20,1800
2532511811,23910025118,2391,253,MC     REAL.CIRCUIT OLEOHYDR.PNEUM.(MC3),MENJ,15,1350
2532512211,23910025122,2391,253,MC     MAQUETTES ET PROTOTYPES (MC4),MENJ,20,1800
2532512311,23910025123,2391,253,MC     MAINT.INST.OLEOHYDRAU.PNEUM.(MC4),MENJ,20,1800
2532530811,23910025308,2391,253,MC     AERON.OPT.AVION.MOT.TURB. (MC4),MENJ,20,1800
2532530911,23910025309,2391,253,MC     AERON.OPT.AVION.MOT.PIST. (MC4),MENJ,20,1800
2532531011,23910025310,2391,253,MC     AERON.OPT.HELIC.MOT.TURB. (MC4),MENJ,20,1800
2532531111,23910025311,2391,253,MC     AERON.OPT.HELIC.MOT.PIST. (MC4),MENJ,20,1800
2532531211,23910025312,2391,253,MC     AERON.OPT.AVIONIQUE (MC4),MENJ,20,1800
2532540611,23910025406,2391,253,MC TECHNICIEN(NE) EN SOUDAGE (MC4),MENJ,20,1800
2532540711,23910025407,2391,253,MC     TECHNICIEN(NE) EN TUYAUTERIE,MENJ,20,1800
2532540811,23910025408,2391,253,MC     TECHN. CHAUDR. AERON. & SPATIALE,MENJ,20,1800
2532540911,23910025409,2391,253,MC     TECHNICIEN  PEINTURE AERONAUTIQUE,MENJ,20,1800
2532550811,23910025508,2391,253,MC     TECHN. EN RESEAUX ELECTRIQ. (MC4),MENJ,20,1800
2532550911,23910025509,2391,253,MC     CYBERSECURITE (MC4),MENJ,20,1800
2532551011,23910025510,2391,253,MC     PROD.REPAR.PROD.ELECTRONIQ. (MC4),MENJ,20,1800
2533110111,23910031101,2391,253,MC  ACCUEIL DANS TRANSPORTS (MC4),MENJ,20,1800
2533120111,23910031201,2391,253,MC     ASSIST.CONSEIL VENT.DISTANC.(MC4),MENJ,20,1800
2533130111,23910031301,2391,253,MC     SERVICES FINANCIERS (MC4),MENJ,20,1800
2533260111,23910032601,2391,253,MC     SERVICES NUMER. AUX ORGANISATIONS,MENJ,20,1800
2533300111,23910033001,2391,253,MC  AIDE A DOMICILE (MC3),MENJ,15,1350
2533300211,23910033002,2391,253,MC     AIDE A DOMICILE (MC3),MENJ,15,1350
2533341011,23910033410,2391,253,MC  SOMMELLERIE (MC3),MENJ,15,1350
2533341111,23910033411,2391,253,MC  EMPLOYE BARMAN (MC3),MENJ,15,1350
2533341211,23910033412,2391,253,MC     ORGANISATEUR DE RECEPTION (MC4),MENJ,20,1800
2533341311,23910033413,2391,253,MC     ACCUEIL-RECEPTION (MC4),MENJ,20,1800
2533341411,23910033414,2391,253,MC SOMMELLERIE (MC4),MENJ,20,1800
2533350111,23910033501,2391,253,MC     ANIM.-GEST.PROJ.SECT.SPORT. (MC4),MENJ,20,1800
2533350211,23910033502,2391,253,MC     ENC.SECT.SP. OPT.ACT.PHY.POU.TOUS,MENJ,20,1800
2533350311,23910033503,2391,253,MC     ENC.SECT.SP. OPT.ACT.AQUA.&NATAT.,MENJ,20,1800
2533350411,23910033504,2391,253,MC     ENC.SECT.SP. OPT.ACT.FOR.COU.COL.,MENJ,20,1800
2533350511,23910033505,2391,253,MC     ENC.SECT.SP. OPT.ACT.FOR.HAL.MUS.,MENJ,20,1800
2533360511,23910033605,2391,253,MC     COIFFURE COUPE COULEUR (MC3),MENJ,15,1350
2533420111,23910034201,2391,253,MC     ENTRET.COLLECT. PATRIMOINE (MC3),MENJ,15,1350
2533440111,23910034401,2391,253,MC     SURETE ESPAC.OUVERTS PUBLIC(MC3),MENJ,15,1350
2533440211,23910034402,2391,253,MC     SECU.CIVILE ET D'ENTREPRISE (MC3),MENJ,15,1350
2712101021,23211021010,2321,271,1CAP2A AGRI REG CHAUDES,MASA,10,450
2712101022,23221021010,2322,271,2CAP2A AGRI REG CHAUDES,MASA,15,675
2712113021,23211021130,2321,271,1CAP2A METIERS DE L'AGRICULTURE,MASA,10,450
2712113022,23221021130,2322,271,2CAP2A METIERS DE L'AGRICULTURE,MASA,15,675
2712123521,23211021235,2321,271,1CAP2A LAD CAV ENTRAIN.,MASA,10,450
2712123522,23221021235,2322,271,2CAP2A LAD CAV ENTRAIN.,MASA,15,675
2712123621,23211021236,2321,271,1CAP2A MARECHAL FERRANT,MASA,10,450
2712123622,23221021236,2322,271,2CAP2A MARECHAL FERRANT,MASA,15,675
2712123721,23211021237,2321,271,1CAP2A PALEFRENIER SOIGNEUR,MASA,10,450
2712123722,23221021237,2322,271,2CAP2A PALEFRENIER SOIGNEUR,MASA,15,675
2712131421,23211021314,2321,271,1CAP2A TRAVAUX FORESTIERS,MASA,10,450
2712131422,23221021314,2322,271,2CAP2A TRAVAUX FORESTIERS,MASA,15,675
2712140521,23211021405,2321,271,1CAP2A JARDINIER PAYSAGISTE,MASA,10,450
2712140522,23221021405,2322,271,2CAP2A JARDINIER PAYSAGISTE,MASA,15,675
2712210721,23211022107,2321,271,1CAP2A OPERATEUR IAA COND MACHINES,MASA,10,450
2712210722,23221022107,2322,271,2CAP2A OPERATEUR IAA COND MACHINES,MASA,15,675
2712210821,23211022108,2321,271,1CAP2A OPERATEUR IAA TRANSF PROD ALIM,MASA,10,450
2712210822,23221022108,2322,271,2CAP2A OPERATEUR IAA TRANSF PROD ALIM,MASA,15,675
2713300321,23211033003,2321,271,1CAP2A SERVICES AUX PERS VTE ESP RURAL,MASA,10,450
2713300322,23221033003,2322,271,2CAP2A SERVICES AUX PERS VTE ESP RURAL,MASA,15,675
2762100132,23821021001,2382,276,1EPROA AGRO-EQUIPEMENT,MASA,15,900
2762100133,23831021001,2383,276,TLPROA AGRO-EQUIPEMENT,MASA,20,800
2762100432,23821021004,2382,276,1EPROA CGEA,MASA,15,900
